465	522
465	294
465	932
465	366
465	845
465	924
465	703
465	927
465	815
465	45
465	607
465	849
465	102
465	608
465	508
465	905
465	25
465	538
465	270
465	293
465	859
465	255
465	948
465	763
465	741
465	183
465	259
465	6
465	356
465	343
465	761
465	497
465	739
465	311
465	239
465	829
465	890
465	576
465	555
465	519
465	572
465	675
465	400
465	234
465	430
465	433
465	686
465	830
465	404
465	415
465	136
465	397
465	296
465	782
465	528
465	570
465	109
465	605
465	551
465	445
465	881
465	368
465	597
465	937
465	363
522	435
522	575
522	392
522	609
522	578
522	438
522	423
522	462
522	564
522	805
522	508
522	939
522	453
522	525
522	188
522	908
522	501
522	317
522	32
522	240
522	278
522	400
522	743
522	839
522	455
522	807
522	340
522	984
522	799
522	143
522	570
522	857
522	786
522	552
522	573
522	669
522	771
522	229
522	965
522	231
522	254
522	576
522	41
522	408
522	389
522	773
522	828
522	971
522	849
522	648
294	264
294	984
294	674
294	436
294	458
932	745
932	920
932	915
932	819
932	120
932	227
932	909
932	777
932	722
932	526
932	373
932	823
932	22
366	143
366	427
366	485
366	786
366	556
366	365
366	940
366	676
366	561
366	881
366	551
366	725
366	706
845	293
845	135
845	102
845	85
845	592
845	513
845	362
924	877
924	748
924	88
924	304
924	847
924	920
924	708
924	53
924	431
924	25
924	180
924	890
924	669
924	750
924	805
924	257
924	311
924	530
924	656
924	106
924	623
924	85
924	643
924	649
924	968
924	839
924	224
924	899
924	95
703	423
703	435
703	469
703	428
703	561
703	335
703	298
703	378
703	764
703	882
703	816
703	408
703	759
703	743
703	199
927	556
927	717
927	167
927	441
927	367
927	95
927	139
815	470
815	70
815	993
815	500
815	194
815	945
815	482
45	856
45	104
45	696
45	933
45	539
607	745
607	400
607	627
607	338
607	854
607	25
607	40
607	634
607	356
607	530
607	327
607	718
607	888
607	257
607	763
607	452
607	108
607	102
607	962
607	644
607	702
607	224
607	886
607	825
607	52
607	431
607	834
607	978
607	674
607	870
607	897
607	994
607	889
607	512
607	728
607	447
607	722
607	407
607	458
607	130
607	24
607	103
607	538
607	420
607	311
607	459
607	891
607	392
607	381
607	144
607	97
607	354
607	225
607	843
607	62
607	615
607	344
607	249
849	615
849	486
849	165
849	126
849	224
849	270
102	143
102	514
102	405
102	636
102	57
102	993
102	812
102	427
102	670
102	637
102	22
102	509
102	252
102	315
102	191
102	347
102	418
102	592
102	387
102	836
102	131
102	267
102	166
102	515
102	433
102	389
102	879
102	561
102	468
102	826
102	457
102	165
608	753
608	144
608	116
608	356
608	795
508	796
508	889
508	743
905	143
905	576
905	765
905	745
905	828
905	435
905	321
905	687
905	753
905	218
905	229
905	311
905	717
905	335
905	258
905	875
905	22
905	276
905	316
905	642
905	412
905	514
905	529
905	590
905	494
905	838
25	782
25	801
25	748
25	687
25	994
25	452
25	485
