192	367
192	224
192	154
192	422
192	711
192	425
192	178
192	434
192	217
192	55
192	74
192	559
192	836
192	320
192	671
192	615
192	534
192	475
192	602
192	236
192	994
192	333
192	972
192	307
192	461
192	777
192	912
192	653
192	887
192	915
192	670
192	431
192	42
192	23
192	301
192	834
192	40
192	295
367	918
367	957
367	714
367	286
367	245
367	395
367	175
367	551
367	614
367	723
367	319
367	258
367	928
367	302
367	469
367	466
367	733
367	244
367	687
367	7
367	766
367	200
367	63
367	74
367	622
224	716
224	534
224	395
224	305
224	628
224	722
224	970
224	86
224	943
224	698
224	25
224	387
224	568
224	50
224	671
224	844
224	908
224	225
224	206
224	248
224	353
224	282
224	845
224	104
224	693
154	954
154	295
154	2
154	496
154	834
154	943
154	844
154	565
154	63
154	532
154	495
154	416
154	177
154	823
154	698
154	228
154	17
154	310
154	561
154	356
154	975
154	459
154	126
154	764
154	246
154	449
154	426
154	336
154	493
154	550
154	258
154	317
154	471
154	768
154	581
154	418
154	414
154	268
154	278
422	102
422	49
422	534
422	907
422	588
422	88
422	576
422	550
422	698
422	951
422	613
422	756
422	261
422	213
422	423
422	185
422	40
422	133
711	551
711	275
711	82
711	13
425	725
425	642
425	805
425	898
425	653
178	37
178	245
178	427
178	659
178	191
178	731
178	633
178	717
178	195
178	350
178	664
178	912
178	420
178	147
178	86
178	77
178	384
178	834
178	810
178	843
178	560
178	446
178	698
178	943
434	763
434	934
434	766
434	830
434	516
434	504
434	913
434	585
434	723
434	28
434	349
434	725
434	29
434	728
434	132
217	35
217	857
217	551
217	55
217	618
217	772
217	405
217	499
217	725
217	303
217	65
217	113
217	897
217	19
217	994
217	46
217	701
217	652
217	665
217	418
217	552
217	328
217	829
55	934
55	857
55	841
55	489
55	527
55	37
55	296
55	132
55	215
55	267
55	738
55	186
55	780
55	155
55	202
55	819
55	361
55	560
55	56
55	993
55	476
55	342
55	122
55	403
55	313
55	690
55	105
55	360
55	789
55	936
74	257
74	156
74	618
74	245
74	393
74	676
74	918
74	310
74	13
74	730
74	477
74	29
74	10
74	373
74	719
74	444
559	954
559	571
559	834
559	218
559	555
559	293
559	888
559	255
559	658
559	273
559	845
559	14
559	359
559	667
559	970
559	396
559	657
559	412
559	329
559	267
559	191
559	685
559	623
836	834
836	88
836	481
836	958
320	551
320	196
320	53
320	324
320	826
320	742
320	464
671	850
671	244
671	527
671	433
671	834
671	769
671	570
671	618
671	88
671	342
671	86
671	539
671	801
671	299
671	915
671	230
671	978
671	964
671	672
671	748
671	789
671	932
671	311
671	444
671	460
671	920
671	581
671	757
615	2
615	610
615	78
615	68
615	245
615	86
615	985
534	295
534	2
534	885
534	21
534	988
534	828
534	648
534	265
534	819
534	225
534	858
534	914
534	414
534	121
534	373
534	785
534	7
534	474
534	731
534	874
534	918
534	437
534	566
534	585
534	194
534	943
534	90
534	324
534	298
534	618
534	350
534	895
534	580
534	459
534	897
534	358
534	423
475	954
475	618
475	676
475	253
475	853
602	862
602	180
602	725
602	562
602	469
602	334
602	5
602	369
236	857
236	703
236	741
236	133
236	126
994	212
994	200
994	409
994	943
994	708
994	907
994	247
994	550
994	85
994	234
994	897
994	826
994	875
994	435
994	281
994	205
994	597
994	323
994	757
994	38
994	137
994	519
994	654
994	23
994	666
994	27
994	573
994	443
994	561
994	714
333	199
333	414
333	919
333	393
333	452
333	159
333	307
333	379
333	381
333	870
333	672
333	924
972	725
972	860
972	52
972	447
307	934
307	841
307	491
307	409
307	772
