103	485
103	483
103	498
103	145
485	128
485	183
485	859
485	645
485	228
485	385
485	219
485	137
485	773
483	114
483	609
483	280
483	925
483	518
483	408
483	939
483	113
483	160
483	82
483	546
483	694
483	831
483	325
483	522
483	579
483	249
483	225
483	771
483	613
483	612
483	556
483	31
483	301
483	794
483	519
483	328
483	110
483	792
483	648
483	830
483	887
483	605
483	628
483	326
483	798
483	58
483	559
483	54
483	791
483	515
498	453
498	614
145	529
145	408
145	127
145	136
145	325
145	448
145	400
145	905
145	149
145	711
145	363
145	730
145	257
145	160
145	740
145	355
145	117
145	888
145	638
145	175
145	189
128	787
128	80
183	499
183	604
859	520
859	999
859	167
859	352
859	776
859	840
859	987
859	906
859	331
859	160
859	611
859	976
859	647
859	481
859	100
859	392
859	573
859	72
645	371
645	518
645	385
645	25
645	997
645	691
645	570
645	549
645	822
645	553
645	191
645	180
645	950
645	57
645	349
645	407
645	36
645	448
645	824
645	978
228	291
228	913
228	595
228	54
228	143
228	376
228	944
228	366
385	651
385	237
385	12
219	25
219	611
219	805
219	832
219	207
219	508
219	465
137	161
137	446
773	847
773	138
773	769
773	118
773	223
114	454
114	418
114	688
114	819
114	148
114	702
114	505
609	647
609	379
609	999
609	352
609	73
609	450
609	141
609	494
609	698
609	426
609	718
609	680
609	655
609	742
609	331
609	601
609	247
609	342
609	140
609	997
609	679
609	723
609	448
280	34
280	130
280	939
280	730
280	661
280	82
280	948
280	177
280	820
280	790
280	867
280	411
280	925
280	480
280	222
280	513
280	578
280	682
280	84
280	243
280	168
280	202
280	929
280	655
280	17
280	695
280	489
280	677
280	178
280	523
280	596
280	434
280	460
280	946
925	379
925	476
925	992
925	996
925	939
925	232
925	80
925	313
925	628
925	872
925	239
925	964
925	458
925	205
925	569
925	452
925	383
518	459
518	37
518	34
518	810
518	520
518	529
518	433
518	948
518	716
518	40
518	164
518	524
518	350
518	636
518	59
518	331
518	467
518	435
518	80
518	84
518	121
518	247
518	639
518	570
408	42
408	602
408	610
408	818
408	714
408	776
408	632
408	850
408	845
408	542
408	49
408	801
408	565
939	409
939	734
939	311
939	847
939	790
939	450
939	520
939	232
939	661
939	855
939	178
939	484
939	404
939	108
939	902
939	331
939	345
939	575
939	827
939	36
939	639
939	506
939	412
939	125
939	158
939	549
939	789
939	148
939	730
939	161
939	52
939	343
939	129
939	601
939	740
113	989
113	695
113	770
113	685
113	245
113	805
113	131
113	384
160	642
160	409
160	378
160	476
160	290
160	762
160	375
160	918
160	92
160	161
160	148
160	448
160	184
160	872
160	587
160	156
160	321
160	241
160	353
160	589
160	422
160	512
160	681
160	516
160	178
160	455
82	529
82	698
82	672
82	998
546	306
546	778
546	677
546	515
694	703
831	650
831	226
325	42
325	602
325	154
325	216
325	968
325	335
522	318
522	52
522	629
579	441
579	566
249	193
225	459
225	95
225	239
225	153
225	671
225	962
225	495
225	404
225	673
225	674
225	978
771	262
771	868
771	404
613	273
613	417
613	159
613	790
613	22
613	492
613	25
613	320
613	780
613	46
613	461
613	467
613	134
613	316
613	404
613	946
612	624
612	509
612	833
612	148
612	902
612	742
612	35
612	215
556	8
31	379
31	911
31	425
31	56
31	127
31	521
31	890
31	919
31	9
31	482
31	195
31	271
31	774
31	985
31	766
31	558
31	315
301	797
301	482
301	869
794	120
794	19
794	520
794	529
794	55
794	232
794	373
794	80
794	564
794	415
794	785
794	435
519	243
519	897
519	681
328	288
328	178
328	852
328	633
110	224
792	532
792	992
792	520
792	552
792	827
792	983
792	580
792	197
648	945
648	889
830	750
830	663
887	454
887	568
887	915
605	593
605	191
628	383
326	984
326	349
326	25
798	161
798	745
58	352
58	272
58	703
58	22
58	692
58	784
58	446
58	916
58	473
58	158
58	179
559	424
559	818
559	730
559	89
559	104
559	821
559	227
559	425
559	300
559	342
54	161
791	658
791	838
791	602
791	232
791	973
791	14
791	942
791	444
791	59
515	215
453	44
453	451
614	606
529	765
529	802
529	918
529	651
529	951
529	777
529	288
529	595
529	93
529	344
529	125
529	711
529	92
529	661
529	272
529	525
529	306
529	119
529	552
529	963
529	20
529	816
529	35
529	857
529	230
529	417
529	161
529	984
127	750
127	491
136	229
136	63
448	734
448	290
448	44
448	362
448	250
448	634
448	512
448	104
448	233
448	489
400	148
400	985
905	170
149	139
149	216
149	832
149	852
711	234
711	827
711	89
711	941
711	805
711	806
711	40
363	332
363	162
363	151
363	71
363	759
730	274
730	802
730	450
730	879
730	2
730	698
730	833
730	445
730	366
730	671
730	685
730	323
730	217
730	809
730	89
730	185
730	221
730	486
730	38
730	482
730	420
730	901
730	165
730	451
730	652
730	827
730	588
730	966
730	854
730	650
730	959
730	359
730	907
257	60
257	122
257	863
740	611
740	420
740	565
740	799
740	173
740	447
355	651
355	845
